时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	位移X(mm)	位移Y(mm)	位移Z(mm)	速度X(mm/s)	速度Y(mm/s)	速度Z(mm/s)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2026-3-6 13:22:29.801	WT1(D0:8E:86:5B:BD:44)	-0.988	0.146	0.060	2.563	1.770	0.793	-20.28	70.41	-70.33	3.100	-12.520	-21.000	null	null	null	null	null	null	-0.29446	-0.66223	-0.18716	0.66302	24.2	10080.1.21	100
2026-3-6 13:22:29.811	WT3(F3:2A:15:68:55:37)	-0.248	0.161	0.964	-0.244	-0.366	0.549	10.20	14.79	-105.39	-29.400	3.600	-36.940	null	null	null	null	null	null	0.58957	0.15527	0.00772	-0.79254	25.8	10080.1.21	100
2026-3-6 13:22:29.886	WT2(CA:F4:44:5B:2A:5C)	-0.416	0.800	0.448	-0.610	1.221	-0.061	61.62	24.25	-43.74	-7.200	-14.000	-28.493	null	null	null	null	null	null	0.73959	0.53024	-0.01428	-0.41415	25.8	10080.1.21	100
2026-3-6 13:22:29.916	WT4(FA:E0:7F:9A:F3:3E)	-0.282	-0.456	0.869	0.183	-1.343	0.549	-27.39	15.69	-76.87	-33.000	35.400	-50.107	null	null	null	null	null	null	0.77396	-0.10129	0.24966	-0.57297	26.4	10080.1.21	100
2026-3-6 13:22:29.921	WT1(D0:8E:86:5B:BD:44)	-0.997	0.144	0.042	-0.671	1.160	0.549	-19.85	70.37	-69.87	2.700	-10.147	-19.000	null	null	null	null	null	null	-0.29446	-0.66223	-0.18716	0.66302	24.2	10080.1.21	100
2026-3-6 13:22:29.932	WT3(F3:2A:15:68:55:37)	-0.263	0.166	0.960	0.000	0.305	-0.061	10.17	14.79	-105.38	-29.400	3.600	-36.940	null	null	null	null	null	null	0.58957	0.15527	0.00772	-0.79254	25.8	10080.1.21	100
2026-3-6 13:22:29.973	WT4(FA:E0:7F:9A:F3:3E)	-0.284	-0.456	0.866	0.122	0.305	-0.366	-27.40	15.69	-76.87	-31.800	33.300	-44.527	null	null	null	null	null	null	0.77396	-0.10129	0.24966	-0.57297	26.4	10080.1.21	100
2026-3-6 13:22:29.973	WT2(CA:F4:44:5B:2A:5C)	-0.422	0.798	0.446	-0.183	-0.427	-1.099	61.56	24.24	-43.78	-9.000	-16.400	-28.573	null	null	null	null	null	null	0.73959	0.53024	-0.01428	-0.41415	25.8	10080.1.21	100
2026-3-6 13:22:30.13	WT1(D0:8E:86:5B:BD:44)	-0.990	0.144	0.067	-3.784	0.122	-0.793	-20.02	70.27	-70.07	2.700	-10.147	-19.000	null	null	null	null	null	null	-0.29446	-0.66223	-0.18716	0.66302	24.2	10080.1.21	100
2026-3-6 13:22:30.21	WT3(F3:2A:15:68:55:37)	-0.248	0.164	0.955	-0.061	0.305	0.244	10.15	14.79	-105.36	-30.500	3.900	-37.373	null	null	null	null	null	null	0.58957	0.15527	0.00772	-0.79254	25.8	10080.1.21	100
2026-3-6 13:22:30.93	WT4(FA:E0:7F:9A:F3:3E)	-0.283	-0.453	0.872	-0.305	-1.465	0.305	-27.40	15.70	-76.88	-31.800	33.300	-44.527	null	null	null	null	null	null	0.77396	-0.10129	0.24966	-0.57297	26.4	10080.1.21	100
2026-3-6 13:22:30.95	WT2(CA:F4:44:5B:2A:5C)	-0.421	0.802	0.438	-0.549	-0.183	0.000	61.50	24.27	-43.86	-9.000	-16.400	-28.573	null	null	null	null	null	null	0.73959	0.53024	-0.01428	-0.41415	25.8	10080.1.21	100
2026-3-6 13:22:30.133	WT1(D0:8E:86:5B:BD:44)	-0.988	0.153	0.064	0.000	-0.366	1.892	-19.51	70.15	-69.63	2.700	-10.147	-19.000	null	null	null	null	null	null	-0.29446	-0.66223	-0.18716	0.66302	24.2	10080.1.21	100
2026-3-6 13:22:30.139	WT3(F3:2A:15:68:55:37)	-0.253	0.159	0.959	-1.038	0.732	-0.122	10.13	14.79	-105.34	-30.500	3.900	-37.373	null	null	null	null	null	null	0.58957	0.15527	0.00772	-0.79254	25.8	10080.1.21	100
2026-3-6 13:22:30.185	WT2(CA:F4:44:5B:2A:5C)	-0.416	0.795	0.453	-0.732	-0.305	-0.671	61.33	24.24	-43.97	-9.000	-16.400	-28.573	null	null	null	null	null	null	0.74054	0.52710	-0.01447	-0.41644	25.8	10080.1.21	100
2026-3-6 13:22:30.212	WT4(FA:E0:7F:9A:F3:3E)	-0.278	-0.455	0.863	-0.549	-0.793	0.671	-27.41	15.70	-76.88	-31.800	33.300	-44.527	null	null	null	null	null	null	0.77393	-0.10126	0.24988	-0.57294	26.4	10080.1.21	100
2026-3-6 13:22:30.222	WT1(D0:8E:86:5B:BD:44)	-0.998	0.146	0.059	1.831	0.488	1.587	-19.58	70.00	-69.72	2.700	-10.147	-19.000	null	null	null	null	null	null	-0.29608	-0.66309	-0.18359	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:30.235	WT3(F3:2A:15:68:55:37)	-0.262	0.160	0.956	-1.221	0.122	-0.488	10.12	14.79	-105.33	-30.500	3.900	-37.373	null	null	null	null	null	null	0.58957	0.15527	0.00772	-0.79254	25.8	10080.1.21	100
2026-3-6 13:22:30.243	WT2(CA:F4:44:5B:2A:5C)	-0.422	0.792	0.449	-1.343	-0.732	-0.916	61.17	24.25	-44.12	-9.000	-16.400	-28.573	null	null	null	null	null	null	0.74054	0.52710	-0.01447	-0.41644	25.8	10080.1.21	100
2026-3-6 13:22:30.303	WT4(FA:E0:7F:9A:F3:3E)	-0.280	-0.457	0.868	-0.732	0.000	-0.122	-27.41	15.71	-76.88	-31.800	33.300	-44.527	null	null	null	null	null	null	0.77393	-0.10126	0.24988	-0.57294	26.4	10080.1.21	100
2026-3-6 13:22:30.343	WT1(D0:8E:86:5B:BD:44)	-0.976	0.150	0.070	-1.038	0.549	0.549	-19.61	69.81	-69.76	2.700	-10.147	-19.000	null	null	null	null	null	null	-0.29608	-0.66309	-0.18359	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:30.367	WT3(F3:2A:15:68:55:37)	-0.250	0.155	0.964	-1.343	-0.793	0.671	10.10	14.78	-105.30	-30.500	3.900	-37.373	null	null	null	null	null	null	0.59030	0.15485	0.00836	-0.79208	25.8	10080.1.21	100
2026-3-6 13:22:30.368	WT2(CA:F4:44:5B:2A:5C)	-0.417	0.793	0.461	-0.916	0.000	0.366	60.97	24.27	-44.21	-10.100	-15.900	-26.607	null	null	null	null	null	null	0.74054	0.52710	-0.01447	-0.41644	25.8	10080.1.21	100
2026-3-6 13:22:30.390	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.463	0.869	-1.221	0.488	0.793	-27.42	15.72	-76.88	-34.700	36.000	-46.707	null	null	null	null	null	null	0.77393	-0.10126	0.24988	-0.57294	26.4	10080.1.21	100
2026-3-6 13:22:30.438	WT1(D0:8E:86:5B:BD:44)	-0.996	0.147	0.052	-0.549	-0.244	0.183	-19.62	69.77	-69.75	1.800	-10.527	-19.500	null	null	null	null	null	null	-0.29608	-0.66309	-0.18359	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:30.442	WT3(F3:2A:15:68:55:37)	-0.254	0.158	0.954	-0.916	1.343	0.366	10.09	14.78	-105.28	-30.500	3.900	-37.373	null	null	null	null	null	null	0.59030	0.15485	0.00836	-0.79208	25.8	10080.1.21	100
2026-3-6 13:22:30.482	WT2(CA:F4:44:5B:2A:5C)	-0.423	0.792	0.449	-1.648	0.122	-0.549	60.94	24.33	-44.20	-10.100	-15.900	-26.607	null	null	null	null	null	null	0.74054	0.52710	-0.01447	-0.41644	25.8	10080.1.21	100
2026-3-6 13:22:30.511	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.460	0.863	-0.854	1.099	-0.244	-27.42	15.72	-76.88	-34.700	36.000	-46.707	null	null	null	null	null	null	0.77393	-0.10126	0.24988	-0.57294	26.4	10080.1.21	100
2026-3-6 13:22:30.574	WT1(D0:8E:86:5B:BD:44)	-0.986	0.165	0.061	-0.671	-0.916	-1.038	-19.80	69.69	-69.88	1.800	-10.527	-19.500	null	null	null	null	null	null	-0.29852	-0.66208	-0.18298	0.66254	24.2	10080.1.21	100
2026-3-6 13:22:30.574	WT3(F3:2A:15:68:55:37)	-0.252	0.149	0.968	0.427	1.709	0.549	10.06	14.78	-105.27	-29.900	4.600	-36.367	null	null	null	null	null	null	0.59030	0.15485	0.00836	-0.79208	25.8	10080.1.21	100
2026-3-6 13:22:30.575	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.456	0.870	0.488	0.549	0.244	-27.43	15.73	-76.88	-34.700	36.000	-46.707	null	null	null	null	null	null	0.77386	-0.10132	0.25021	-0.57285	26.4	10080.1.21	100
2026-3-6 13:22:30.575	WT2(CA:F4:44:5B:2A:5C)	-0.420	0.790	0.452	0.488	0.366	-0.061	60.79	24.35	-44.18	-10.100	-15.900	-26.607	null	null	null	null	null	null	0.74188	0.52448	-0.01273	-0.41745	25.8	10080.1.21	100
2026-3-6 13:22:30.611	WT1(D0:8E:86:5B:BD:44)	-0.979	0.152	0.059	-0.488	-0.549	-0.122	-20.07	69.73	-70.08	1.800	-10.527	-19.500	null	null	null	null	null	null	-0.29852	-0.66208	-0.18298	0.66254	24.2	10080.1.21	100
2026-3-6 13:22:30.621	WT3(F3:2A:15:68:55:37)	-0.254	0.154	0.960	0.000	0.916	0.183	10.04	14.78	-105.25	-29.900	4.600	-36.367	null	null	null	null	null	null	0.59085	0.15442	0.00891	-0.79175	25.8	10080.1.21	100
2026-3-6 13:22:30.679	WT2(CA:F4:44:5B:2A:5C)	-0.420	0.788	0.455	0.000	0.366	-0.549	60.77	24.35	-44.18	-10.100	-15.900	-26.607	null	null	null	null	null	null	0.74188	0.52448	-0.01273	-0.41745	25.8	10080.1.21	100
2026-3-6 13:22:30.689	WT4(FA:E0:7F:9A:F3:3E)	-0.280	-0.456	0.867	0.549	0.183	0.061	-27.44	15.73	-76.89	-34.700	36.000	-46.707	null	null	null	null	null	null	0.77386	-0.10132	0.25021	-0.57285	26.4	10080.1.21	100
2026-3-6 13:22:30.733	WT1(D0:8E:86:5B:BD:44)	-0.991	0.150	0.057	-1.465	-0.305	-0.183	-20.45	69.80	-70.42	1.800	-10.527	-19.500	null	null	null	null	null	null	-0.29852	-0.66208	-0.18298	0.66254	24.2	10080.1.21	100
2026-3-6 13:22:30.742	WT3(F3:2A:15:68:55:37)	-0.255	0.154	0.962	0.366	0.732	0.488	10.03	14.78	-105.23	-29.900	4.600	-36.367	null	null	null	null	null	null	0.59085	0.15442	0.00891	-0.79175	25.8	10080.1.21	100
2026-3-6 13:22:30.784	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.458	0.865	0.427	1.282	-0.305	-27.45	15.74	-76.89	-33.700	36.300	-47.293	null	null	null	null	null	null	0.77386	-0.10132	0.25021	-0.57285	26.4	10080.1.21	100
2026-3-6 13:22:30.790	WT2(CA:F4:44:5B:2A:5C)	-0.422	0.785	0.452	-0.244	-0.061	-0.122	60.77	24.35	-44.18	-8.400	-15.600	-26.213	null	null	null	null	null	null	0.74188	0.52448	-0.01273	-0.41745	25.8	10080.1.21	100
2026-3-6 13:22:30.824	WT1(D0:8E:86:5B:BD:44)	-0.985	0.152	0.057	-2.625	0.000	-1.282	-20.53	69.86	-70.44	1.800	-12.320	-20.000	null	null	null	null	null	null	-0.29852	-0.66208	-0.18298	0.66254	24.2	10080.1.21	100
2026-3-6 13:22:30.830	WT3(F3:2A:15:68:55:37)	-0.254	0.154	0.963	0.793	0.610	0.061	10.00	14.78	-105.21	-29.900	4.600	-36.367	null	null	null	null	null	null	0.59085	0.15442	0.00891	-0.79175	25.8	10080.1.21	100
2026-3-6 13:22:30.840	WT2(CA:F4:44:5B:2A:5C)	-0.427	0.792	0.456	1.099	0.732	-0.427	60.76	24.35	-44.19	-8.400	-15.600	-26.213	null	null	null	null	null	null	0.74188	0.52448	-0.01273	-0.41745	25.8	10080.1.21	100
2026-3-6 13:22:30.902	WT4(FA:E0:7F:9A:F3:3E)	-0.283	-0.461	0.865	1.160	0.793	0.000	-27.47	15.75	-76.89	-33.700	36.300	-47.293	null	null	null	null	null	null	0.77386	-0.10132	0.25021	-0.57285	26.4	10080.1.21	100
2026-3-6 13:22:30.941	WT1(D0:8E:86:5B:BD:44)	-0.995	0.145	0.061	-1.526	-1.587	-1.831	-20.71	69.96	-70.69	1.800	-12.320	-20.000	null	null	null	null	null	null	-0.29852	-0.66208	-0.18298	0.66254	24.2	10080.1.21	100
2026-3-6 13:22:30.972	WT3(F3:2A:15:68:55:37)	-0.254	0.160	0.957	1.099	2.197	-0.183	9.98	14.78	-105.19	-30.400	5.500	-39.187	null	null	null	null	null	null	0.59085	0.15442	0.00891	-0.79175	25.8	10080.1.21	100
2026-3-6 13:22:30.973	WT2(CA:F4:44:5B:2A:5C)	-0.424	0.793	0.440	0.916	0.488	-0.366	60.75	24.35	-44.19	-8.400	-15.600	-26.213	null	null	null	null	null	null	0.74200	0.52426	-0.01279	-0.41748	25.8	10080.1.21	100
2026-3-6 13:22:30.991	WT4(FA:E0:7F:9A:F3:3E)	-0.283	-0.454	0.867	0.732	0.549	0.061	-27.48	15.76	-76.90	-33.700	36.300	-47.293	null	null	null	null	null	null	0.77374	-0.10141	0.25067	-0.57278	26.4	10080.1.21	100
2026-3-6 13:22:31.36	WT1(D0:8E:86:5B:BD:44)	-0.977	0.158	0.067	-0.793	0.061	-1.465	-20.41	70.03	-70.44	1.800	-12.320	-20.000	null	null	null	null	null	null	-0.29630	-0.66183	-0.18558	0.66306	24.2	10080.1.21	100
2026-3-6 13:22:31.46	WT3(F3:2A:15:68:55:37)	-0.258	0.153	0.959	1.404	0.671	0.366	9.95	14.78	-105.18	-30.400	5.500	-39.187	null	null	null	null	null	null	0.59085	0.15442	0.00891	-0.79175	25.8	10080.1.21	100
2026-3-6 13:22:31.76	WT2(CA:F4:44:5B:2A:5C)	-0.424	0.795	0.450	1.953	-0.122	0.122	60.84	24.31	-44.17	-8.400	-15.600	-26.213	null	null	null	null	null	null	0.74200	0.52426	-0.01279	-0.41748	25.8	10080.1.21	100
2026-3-6 13:22:31.112	WT4(FA:E0:7F:9A:F3:3E)	-0.287	-0.448	0.870	0.916	-0.122	0.000	-27.49	15.77	-76.90	-33.700	36.300	-47.293	null	null	null	null	null	null	0.77374	-0.10141	0.25067	-0.57278	26.4	10080.1.21	100
2026-3-6 13:22:31.179	WT1(D0:8E:86:5B:BD:44)	-0.990	0.140	0.060	0.977	-0.305	0.183	-20.54	70.17	-70.63	1.800	-12.320	-20.000	null	null	null	null	null	null	-0.29630	-0.66183	-0.18558	0.66306	24.2	10080.1.21	100
2026-3-6 13:22:31.180	WT3(F3:2A:15:68:55:37)	-0.249	0.159	0.952	0.488	0.244	0.122	9.94	14.78	-105.16	-30.400	5.500	-39.187	null	null	null	null	null	null	0.59152	0.15390	0.00967	-0.79135	25.8	10080.1.21	100
2026-3-6 13:22:31.181	WT2(CA:F4:44:5B:2A:5C)	-0.418	0.789	0.445	0.366	-0.305	0.000	60.92	24.27	-44.21	-9.900	-14.600	-29.680	null	null	null	null	null	null	0.74200	0.52426	-0.01279	-0.41748	25.8	10080.1.21	100
2026-3-6 13:22:31.201	WT4(FA:E0:7F:9A:F3:3E)	-0.289	-0.457	0.862	0.000	-1.221	0.732	-27.50	15.78	-76.90	-33.100	36.200	-47.093	null	null	null	null	null	null	0.77374	-0.10141	0.25067	-0.57278	26.4	10080.1.21	100
2026-3-6 13:22:31.213	WT1(D0:8E:86:5B:BD:44)	-0.980	0.145	0.053	0.427	2.197	2.136	-20.26	70.11	-70.26	2.000	-13.107	-20.500	null	null	null	null	null	null	-0.29630	-0.66183	-0.18558	0.66306	24.2	10080.1.21	100
2026-3-6 13:22:31.221	WT3(F3:2A:15:68:55:37)	-0.249	0.162	0.963	-0.549	-1.648	0.916	9.92	14.78	-105.14	-30.400	5.500	-39.187	null	null	null	null	null	null	0.59152	0.15390	0.00967	-0.79135	25.8	10080.1.21	100
2026-3-6 13:22:31.292	WT2(CA:F4:44:5B:2A:5C)	-0.419	0.798	0.458	-0.183	-0.183	0.610	60.83	24.21	-44.19	-9.900	-14.600	-29.680	null	null	null	null	null	null	0.74200	0.52426	-0.01279	-0.41748	25.8	10080.1.21	100
2026-3-6 13:22:31.326	WT4(FA:E0:7F:9A:F3:3E)	-0.292	-0.461	0.863	1.404	-0.366	0.000	-27.51	15.79	-76.91	-33.100	36.200	-47.093	null	null	null	null	null	null	0.77374	-0.10141	0.25067	-0.57278	26.4	10080.1.21	100
2026-3-6 13:22:31.339	WT3(F3:2A:15:68:55:37)	-0.260	0.162	0.953	0.366	1.465	0.122	9.90	14.78	-105.12	-30.300	5.500	-36.987	null	null	null	null	null	null	0.59152	0.15390	0.00967	-0.79135	25.8	10080.1.21	100
2026-3-6 13:22:31.376	WT1(D0:8E:86:5B:BD:44)	-0.999	0.147	0.054	-0.549	-1.160	-0.244	-20.19	70.11	-70.20	2.000	-13.107	-20.500	null	null	null	null	null	null	-0.29630	-0.66183	-0.18558	0.66306	24.2	10080.1.21	100
2026-3-6 13:22:31.381	WT4(FA:E0:7F:9A:F3:3E)	-0.288	-0.451	0.866	-0.671	-0.122	-0.366	-27.52	15.81	-76.91	-33.100	36.200	-47.093	null	null	null	null	null	null	0.77368	-0.10138	0.25119	-0.57266	26.4	10080.1.21	100
2026-3-6 13:22:31.382	WT2(CA:F4:44:5B:2A:5C)	-0.428	0.789	0.440	0.366	0.305	-0.305	60.87	24.24	-44.21	-9.900	-14.600	-29.680	null	null	null	null	null	null	0.74210	0.52408	-0.01373	-0.41757	25.8	10080.1.21	100
2026-3-6 13:22:31.424	WT1(D0:8E:86:5B:BD:44)	-0.980	0.153	0.063	0.916	0.122	2.380	-20.37	69.99	-70.39	2.000	-13.107	-20.500	null	null	null	null	null	null	-0.29666	-0.66269	-0.18399	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:31.434	WT3(F3:2A:15:68:55:37)	-0.245	0.158	0.963	-1.404	0.122	0.977	9.89	14.78	-105.10	-30.300	5.500	-36.987	null	null	null	null	null	null	0.59152	0.15390	0.00967	-0.79135	25.8	10080.1.21	100
2026-3-6 13:22:31.500	WT2(CA:F4:44:5B:2A:5C)	-0.401	0.797	0.460	-0.854	-1.038	1.343	60.70	24.22	-44.24	-9.900	-14.600	-29.680	null	null	null	null	null	null	0.74210	0.52408	-0.01373	-0.41757	25.8	10080.1.21	100
2026-3-6 13:22:31.500	WT4(FA:E0:7F:9A:F3:3E)	-0.284	-0.463	0.859	0.610	-1.770	0.671	-27.53	15.82	-76.92	-33.100	36.200	-47.093	null	null	null	null	null	null	0.77368	-0.10138	0.25119	-0.57266	26.4	10080.1.21	100
2026-3-6 13:22:31.543	WT1(D0:8E:86:5B:BD:44)	-1.005	0.150	0.039	-0.183	0.061	-1.221	-19.78	69.99	-69.87	2.000	-13.107	-20.500	null	null	null	null	null	null	-0.29666	-0.66269	-0.18399	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:31.552	WT3(F3:2A:15:68:55:37)	-0.265	0.163	0.955	0.427	0.610	-0.366	9.87	14.78	-105.08	-30.300	5.500	-36.987	null	null	null	null	null	null	0.59210	0.15359	0.01016	-0.79095	25.8	10080.1.21	100
2026-3-6 13:22:31.593	WT2(CA:F4:44:5B:2A:5C)	-0.426	0.792	0.446	0.183	-0.183	-1.770	60.73	24.21	-44.27	-9.100	-15.500	-27.220	null	null	null	null	null	null	0.74210	0.52408	-0.01373	-0.41757	25.8	10080.1.21	100
2026-3-6 13:22:31.593	WT4(FA:E0:7F:9A:F3:3E)	-0.296	-0.452	0.866	-0.244	1.099	-1.587	-27.54	15.83	-76.93	-32.200	35.600	-47.093	null	null	null	null	null	null	0.77368	-0.10138	0.25119	-0.57266	26.4	10080.1.21	100
2026-3-6 13:22:31.633	WT1(D0:8E:86:5B:BD:44)	-0.954	0.144	0.099	-1.160	-2.258	-0.916	-20.10	69.87	-70.47	3.900	-13.173	-18.600	null	null	null	null	null	null	-0.29666	-0.66269	-0.18399	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:31.642	WT3(F3:2A:15:68:55:37)	-0.253	0.158	0.964	-0.244	0.000	0.183	9.86	14.77	-105.06	-30.300	5.500	-36.987	null	null	null	null	null	null	0.59210	0.15359	0.01016	-0.79095	25.8	10080.1.21	100
2026-3-6 13:22:31.651	WT2(CA:F4:44:5B:2A:5C)	-0.421	0.795	0.456	-0.488	-1.709	1.465	60.63	24.25	-44.40	-9.100	-15.500	-27.220	null	null	null	null	null	null	0.74210	0.52408	-0.01373	-0.41757	25.8	10080.1.21	100
2026-3-6 13:22:31.712	WT4(FA:E0:7F:9A:F3:3E)	-0.276	-0.457	0.873	-1.648	-3.357	0.122	-27.59	15.76	-77.00	-32.200	35.600	-47.093	null	null	null	null	null	null	0.77368	-0.10138	0.25119	-0.57266	26.4	10080.1.21	100
2026-3-6 13:22:31.753	WT1(D0:8E:86:5B:BD:44)	-1.020	0.133	0.038	4.639	-1.038	0.000	-20.65	69.98	-71.13	3.900	-13.173	-18.600	null	null	null	null	null	null	-0.29666	-0.66269	-0.18399	0.66245	24.2	10080.1.21	100
2026-3-6 13:22:31.775	WT3(F3:2A:15:68:55:37)	-0.262	0.166	0.949	-2.014	0.793	-1.465	9.81	14.76	-105.13	-29.500	5.200	-36.167	null	null	null	null	null	null	0.59210	0.15359	0.01016	-0.79095	25.8	10080.1.21	100
2026-3-6 13:22:31.776	WT2(CA:F4:44:5B:2A:5C)	-0.401	0.790	0.438	-3.540	-2.502	-2.014	60.47	24.26	-44.59	-9.100	-15.500	-27.220	null	null	null	null	null	null	0.74277	0.52066	-0.01407	-0.42059	25.8	10080.1.21	100
2026-3-6 13:22:31.800	WT4(FA:E0:7F:9A:F3:3E)	-0.274	-0.452	0.866	0.183	3.052	-3.296	-27.70	15.67	-77.29	-32.200	35.600	-47.093	null	null	null	null	null	null	0.77103	-0.10233	0.25162	-0.57587	26.4	10080.1.21	100
2026-3-6 13:22:31.844	WT1(D0:8E:86:5B:BD:44)	-0.956	0.167	0.024	-2.197	-1.160	-8.240	-20.84	69.83	-71.71	3.900	-13.173	-18.600	null	null	null	null	null	null	-0.29044	-0.66190	-0.17957	0.66721	24.2	10080.1.21	100
2026-3-6 13:22:31.880	WT3(F3:2A:15:68:55:37)	-0.251	0.155	0.968	-0.916	-2.319	0.916	9.55	14.63	-105.22	-29.500	5.200	-36.167	null	null	null	null	null	null	0.59210	0.15359	0.01016	-0.79095	25.8	10080.1.21	100
2026-3-6 13:22:31.881	WT2(CA:F4:44:5B:2A:5C)	-0.425	0.800	0.476	-0.305	-3.113	0.793	60.02	24.05	-44.85	-9.100	-15.500	-27.220	null	null	null	null	null	null	0.74277	0.52066	-0.01407	-0.42059	25.8	10080.1.21	100
2026-3-6 13:22:31.922	WT4(FA:E0:7F:9A:F3:3E)	-0.285	-0.459	0.865	1.343	2.075	-2.258	-27.61	15.60	-77.37	-32.200	35.600	-47.093	null	null	null	null	null	null	0.77103	-0.10233	0.25162	-0.57587	26.4	10080.1.21	100
2026-3-6 13:22:31.985	WT1(D0:8E:86:5B:BD:44)	-1.000	0.128	0.069	7.751	-0.488	-1.709	-23.58	70.42	-74.95	3.900	-13.173	-18.600	null	null	null	null	null	null	-0.29044	-0.66190	-0.17957	0.66721	24.2	10080.1.21	100
2026-3-6 13:22:31.985	WT3(F3:2A:15:68:55:37)	-0.249	0.152	0.960	-0.549	1.160	-0.854	9.58	14.58	-105.28	-29.500	5.200	-36.167	null	null	null	null	null	null	0.59113	0.15060	0.01096	-0.79224	25.8	10080.1.21	100
2026-3-6 13:22:31.985	WT4(FA:E0:7F:9A:F3:3E)	-0.292	-0.451	0.865	0.977	4.211	-2.319	-27.52	15.70	-77.74	-32.200	34.500	-48.913	null	null	null	null	null	null	0.77103	-0.10233	0.25162	-0.57587	26.4	10080.1.21	100
2026-3-6 13:22:31.986	WT2(CA:F4:44:5B:2A:5C)	-0.417	0.787	0.461	-2.441	-3.113	-0.244	59.82	24.07	-45.09	-9.300	-14.400	-29.680	null	null	null	null	null	null	0.74277	0.52066	-0.01407	-0.42059	25.8	10080.1.21	100
2026-3-6 13:22:32.19	WT1(D0:8E:86:5B:BD:44)	-0.970	0.137	0.079	-3.418	-8.362	-11.230	-24.99	70.84	-77.23	2.000	-11.927	-19.300	null	null	null	null	null	null	-0.29044	-0.66190	-0.17957	0.66721	24.2	10080.1.21	100
2026-3-6 13:22:32.30	WT3(F3:2A:15:68:55:37)	-0.235	0.162	0.957	2.075	4.700	-0.488	9.63	14.63	-105.38	-29.500	5.200	-36.167	null	null	null	null	null	null	0.59113	0.15060	0.01096	-0.79224	25.8	10080.1.21	100
2026-3-6 13:22:32.85	WT2(CA:F4:44:5B:2A:5C)	-0.388	0.797	0.453	0.061	-2.686	-2.441	59.76	24.15	-45.31	-9.300	-14.400	-29.680	null	null	null	null	null	null	0.74277	0.52066	-0.01407	-0.42059	25.8	10080.1.21	100
2026-3-6 13:22:32.99	WT4(FA:E0:7F:9A:F3:3E)	-0.303	-0.468	0.864	2.075	2.991	-2.319	-27.44	15.87	-78.08	-32.200	34.500	-48.913	null	null	null	null	null	null	0.77103	-0.10233	0.25162	-0.57587	26.4	10080.1.21	100
2026-3-6 13:22:32.146	WT1(D0:8E:86:5B:BD:44)	-0.996	0.107	0.047	8.057	-3.784	-9.033	-29.23	71.22	-81.90	2.000	-11.927	-19.300	null	null	null	null	null	null	-0.29044	-0.66190	-0.17957	0.66721	24.2	10080.1.21	100
2026-3-6 13:22:32.152	WT3(F3:2A:15:68:55:37)	-0.272	0.150	0.953	-1.831	-1.038	-5.432	9.62	14.76	-105.70	-29.000	4.200	-38.333	null	null	null	null	null	null	0.59113	0.15060	0.01096	-0.79224	25.8	10080.1.21	100
2026-3-6 13:22:32.193	WT4(FA:E0:7F:9A:F3:3E)	-0.313	-0.446	0.874	-0.610	0.244	-5.188	-27.47	15.95	-78.67	-32.200	34.500	-48.913	null	null	null	null	null	null	0.76401	-0.09683	0.25320	-0.58539	26.4	10080.1.21	100
2026-3-6 13:22:32.194	WT2(CA:F4:44:5B:2A:5C)	-0.456	0.778	0.472	-4.456	-5.188	-6.775	59.24	24.27	-45.88	-9.300	-14.400	-29.680	null	null	null	null	null	null	0.74246	0.51236	-0.01334	-0.43121	25.8	10080.1.21	100
2026-3-6 13:22:32.244	WT3(F3:2A:15:68:55:37)	-0.283	0.160	0.950	-5.066	3.296	-7.202	9.15	15.26	-106.39	-29.000	4.200	-38.333	null	null	null	null	null	null	0.59113	0.15060	0.01096	-0.79224	25.8	10080.1.21	100
2026-3-6 13:22:32.252	WT2(CA:F4:44:5B:2A:5C)	-0.438	0.764	0.472	-6.836	-5.554	-6.958	58.06	24.93	-46.74	-9.300	-14.400	-29.680	null	null	null	null	null	null	0.74246	0.51236	-0.01334	-0.43121	25.8	10080.1.21	100
2026-3-6 13:22:32.292	WT1(D0:8E:86:5B:BD:44)	-1.023	0.105	0.064	2.869	-8.911	0.183	-35.06	70.74	-88.13	2.000	-11.927	-19.300	null	null	null	null	null	null	-0.27203	-0.65326	-0.17245	0.68512	24.2	10080.1.21	100
2026-3-6 13:22:32.314	WT4(FA:E0:7F:9A:F3:3E)	-0.276	-0.463	0.866	-1.526	-4.761	-4.089	-27.68	15.74	-79.25	-32.200	34.500	-48.913	null	null	null	null	null	null	0.76401	-0.09683	0.25320	-0.58539	26.4	10080.1.21	100
