时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	位移X(mm)	位移Y(mm)	位移Z(mm)	速度X(mm/s)	速度Y(mm/s)	速度Z(mm/s)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2026-3-6 13:23:24.977	WT2(CA:F4:44:5B:2A:5C)	-0.403	0.829	0.431	-2.258	-0.427	-0.671	63.65	22.60	-44.65	-10.500	-16.500	-26.980	null	null	null	null	null	null	0.73129	0.54163	-0.03790	-0.41266	25.9	10080.1.21	100
2026-3-6 13:23:25.1	WT1(D0:8E:86:5B:BD:44)	-0.999	0.209	0.126	22.461	-0.671	-1.465	-27.03	64.53	-83.58	6.000	-8.553	-22.000	null	null	null	null	null	null	-0.29602	-0.65155	-0.12115	0.68777	24.2	10080.1.21	100
2026-3-6 13:23:25.14	WT3(F3:2A:15:68:55:37)	-0.210	0.220	0.956	-1.343	-0.732	0.366	12.86	12.88	-108.72	-30.800	2.400	-39.953	null	null	null	null	null	null	0.56555	0.15576	-0.02637	-0.80939	25.9	10080.1.21	100
2026-3-6 13:23:25.54	WT2(CA:F4:44:5B:2A:5C)	-0.367	0.830	0.401	-4.578	-3.479	1.343	63.44	22.65	-44.79	-10.500	-16.500	-26.980	null	null	null	null	null	null	0.73129	0.54163	-0.03790	-0.41266	25.9	10080.1.21	100
2026-3-6 13:23:25.89	WT4(FA:E0:7F:9A:F3:3E)	-0.360	-0.467	0.832	-0.488	1.953	-2.075	-27.89	19.49	-83.90	-31.700	37.100	-48.873	null	null	null	null	null	null	0.73895	-0.06583	0.28174	-0.60837	26.6	10080.1.21	100
2026-3-6 13:23:25.119	WT1(D0:8E:86:5B:BD:44)	-0.965	0.197	0.111	24.597	1.038	-8.240	-25.13	64.96	-83.35	6.000	-8.553	-22.000	null	null	null	null	null	null	-0.26486	-0.66324	-0.10049	0.69266	24.2	10080.1.21	100
2026-3-6 13:23:25.131	WT3(F3:2A:15:68:55:37)	-0.223	0.211	0.970	-4.822	-3.296	0.427	12.53	12.73	-108.76	-30.800	2.400	-39.953	null	null	null	null	null	null	0.56555	0.15576	-0.02637	-0.80939	25.9	10080.1.21	100
2026-3-6 13:23:25.187	WT4(FA:E0:7F:9A:F3:3E)	-0.313	-0.449	0.854	1.282	-3.784	-1.404	-27.89	19.25	-84.02	-31.700	37.100	-48.873	null	null	null	null	null	null	0.73782	-0.06903	0.27856	-0.61084	26.6	10080.1.21	100
2026-3-6 13:23:25.187	WT2(CA:F4:44:5B:2A:5C)	-0.381	0.824	0.438	-6.958	-3.418	-1.709	62.64	22.62	-45.10	-10.500	-16.500	-26.980	null	null	null	null	null	null	0.73547	0.53201	-0.03464	-0.41803	25.9	10080.1.21	100
2026-3-6 13:23:25.211	WT1(D0:8E:86:5B:BD:44)	-0.959	0.194	0.108	21.362	-14.221	-28.564	-28.67	66.34	-90.04	6.000	-8.553	-22.000	null	null	null	null	null	null	-0.26486	-0.66324	-0.10049	0.69266	24.2	10080.1.21	100
2026-3-6 13:23:25.221	WT3(F3:2A:15:68:55:37)	-0.204	0.185	0.960	-3.357	-2.502	-2.991	12.13	12.76	-108.91	-30.800	2.400	-39.953	null	null	null	null	null	null	0.56393	0.15039	-0.01987	-0.81171	25.9	10080.1.21	100
2026-3-6 13:23:25.234	WT2(CA:F4:44:5B:2A:5C)	-0.371	0.776	0.450	-2.991	-3.540	-7.446	62.01	22.86	-45.51	-10.500	-16.500	-26.980	null	null	null	null	null	null	0.73547	0.53201	-0.03464	-0.41803	25.9	10080.1.21	100
2026-3-6 13:23:25.296	WT4(FA:E0:7F:9A:F3:3E)	-0.352	-0.433	0.860	-0.854	-2.563	-2.197	-27.94	18.96	-84.12	-31.700	37.100	-48.873	null	null	null	null	null	null	0.73782	-0.06903	0.27856	-0.61084	26.6	10080.1.21	100
2026-3-6 13:23:25.333	WT1(D0:8E:86:5B:BD:44)	-0.970	0.137	0.077	40.649	-7.263	-20.142	-33.60	67.10	-97.34	9.600	-2.793	-22.800	null	null	null	null	null	null	-0.26486	-0.66324	-0.10049	0.69266	24.2	10080.1.21	100
2026-3-6 13:23:25.343	WT3(F3:2A:15:68:55:37)	-0.231	0.194	0.962	-4.822	-0.610	-5.371	11.65	12.66	-109.44	-30.800	2.400	-39.953	null	null	null	null	null	null	0.56393	0.15039	-0.01987	-0.81171	25.9	10080.1.21	100
2026-3-6 13:23:25.351	WT2(CA:F4:44:5B:2A:5C)	-0.411	0.792	0.439	-10.681	-3.357	-9.033	60.97	23.07	-46.44	-11.500	-14.800	-28.480	null	null	null	null	null	null	0.73547	0.53201	-0.03464	-0.41803	25.9	10080.1.21	100
2026-3-6 13:23:25.383	WT4(FA:E0:7F:9A:F3:3E)	-0.304	-0.447	0.856	-3.540	-3.418	-3.540	-28.05	18.72	-84.28	-32.500	35.300	-50.307	null	null	null	null	null	null	0.73782	-0.06903	0.27856	-0.61084	26.6	10080.1.21	100
2026-3-6 13:23:25.398	WT3(F3:2A:15:68:55:37)	-0.225	0.172	0.960	-9.216	-5.981	-5.920	10.78	12.78	-110.03	-32.600	3.500	-36.413	null	null	null	null	null	null	0.56393	0.15039	-0.01987	-0.81171	25.9	10080.1.21	100
2026-3-6 13:23:25.420	WT1(D0:8E:86:5B:BD:44)	-0.973	0.121	0.135	18.494	-3.723	-20.081	-42.34	67.87	-107.86	9.600	-2.793	-22.800	null	null	null	null	null	null	-0.26486	-0.66324	-0.10049	0.69266	24.2	10080.1.21	100
2026-3-6 13:23:25.473	WT2(CA:F4:44:5B:2A:5C)	-0.395	0.779	0.489	-10.986	-8.667	-2.563	59.63	23.28	-47.39	-11.500	-14.800	-28.480	null	null	null	null	null	null	0.73547	0.53201	-0.03464	-0.41803	25.9	10080.1.21	100
2026-3-6 13:23:25.501	WT4(FA:E0:7F:9A:F3:3E)	-0.300	-0.465	0.858	-0.732	-2.502	-3.052	-28.28	18.21	-84.23	-32.500	35.300	-50.307	null	null	null	null	null	null	0.73782	-0.06903	0.27856	-0.61084	26.6	10080.1.21	100
2026-3-6 13:23:25.539	WT1(D0:8E:86:5B:BD:44)	-0.969	0.127	0.117	-1.038	-0.549	-24.048	-50.12	68.98	-116.36	9.600	-2.793	-22.800	null	null	null	null	null	null	-0.18674	-0.64954	-0.10199	0.72989	24.2	10080.1.21	100
2026-3-6 13:23:25.568	WT3(F3:2A:15:68:55:37)	-0.210	0.149	0.968	-5.615	-6.165	-2.991	9.99	12.47	-110.50	-32.600	3.500	-36.413	null	null	null	null	null	null	0.56393	0.15039	-0.01987	-0.81171	25.9	10080.1.21	100
2026-3-6 13:23:25.568	WT2(CA:F4:44:5B:2A:5C)	-0.408	0.769	0.494	-5.005	-5.859	-1.953	58.73	23.06	-48.06	-11.500	-14.800	-28.480	null	null	null	null	null	null	0.74078	0.50659	-0.03195	-0.43982	25.9	10080.1.21	100
2026-3-6 13:23:25.569	WT4(FA:E0:7F:9A:F3:3E)	-0.310	-0.469	0.844	-3.357	-4.456	-2.686	-28.48	17.58	-84.14	-32.500	35.300	-50.307	null	null	null	null	null	null	0.73599	-0.08401	0.27121	-0.61450	26.6	10080.1.21	100
2026-3-6 13:23:25.603	WT1(D0:8E:86:5B:BD:44)	-1.029	0.113	0.090	-1.587	4.456	-12.268	-58.69	69.88	-124.71	9.600	-2.793	-22.800	null	null	null	null	null	null	-0.18674	-0.64954	-0.10199	0.72989	24.2	10080.1.21	100
2026-3-6 13:23:25.615	WT3(F3:2A:15:68:55:37)	-0.214	0.138	0.969	-6.531	-2.991	-3.052	9.29	12.27	-110.91	-32.600	3.500	-36.413	null	null	null	null	null	null	0.55353	0.13022	-0.00430	-0.82251	25.9	10080.1.21	100
2026-3-6 13:23:25.669	WT2(CA:F4:44:5B:2A:5C)	-0.413	0.771	0.512	-5.920	-8.911	-0.610	57.86	22.88	-48.70	-11.500	-14.800	-28.480	null	null	null	null	null	null	0.74078	0.50659	-0.03195	-0.43982	25.9	10080.1.21	100
2026-3-6 13:23:25.682	WT4(FA:E0:7F:9A:F3:3E)	-0.289	-0.478	0.833	-1.953	-4.517	-3.113	-28.68	17.05	-84.22	-32.500	35.300	-50.307	null	null	null	null	null	null	0.73599	-0.08401	0.27121	-0.61450	26.6	10080.1.21	100
2026-3-6 13:23:25.727	WT1(D0:8E:86:5B:BD:44)	-1.002	0.063	0.147	-12.329	2.563	-14.282	-61.68	70.76	-127.46	9.600	-2.793	-22.800	null	null	null	null	null	null	-0.18674	-0.64954	-0.10199	0.72989	24.2	10080.1.21	100
2026-3-6 13:23:25.731	WT3(F3:2A:15:68:55:37)	-0.190	0.120	0.983	-2.686	-4.028	-2.930	8.73	11.98	-111.35	-32.600	3.500	-36.413	null	null	null	null	null	null	0.55353	0.13022	-0.00430	-0.82251	25.9	10080.1.21	100
2026-3-6 13:23:25.774	WT4(FA:E0:7F:9A:F3:3E)	-0.271	-0.483	0.863	0.244	-3.113	-1.160	-28.81	16.58	-84.21	-32.200	35.100	-47.300	null	null	null	null	null	null	0.73599	-0.08401	0.27121	-0.61450	26.6	10080.1.21	100
2026-3-6 13:23:25.774	WT2(CA:F4:44:5B:2A:5C)	-0.399	0.776	0.507	-1.160	-7.141	1.038	57.45	22.72	-49.25	-12.100	-15.900	-28.027	null	null	null	null	null	null	0.74078	0.50659	-0.03195	-0.43982	25.9	10080.1.21	100
2026-3-6 13:23:25.813	WT1(D0:8E:86:5B:BD:44)	-1.022	0.057	0.093	-2.808	5.920	-15.320	-69.27	71.98	-134.31	10.200	1.767	-20.700	null	null	null	null	null	null	-0.18674	-0.64954	-0.10199	0.72989	24.2	10080.1.21	100
2026-3-6 13:23:25.823	WT3(F3:2A:15:68:55:37)	-0.196	0.118	0.975	-2.930	-3.601	-3.967	8.39	11.57	-111.74	-34.900	3.800	-38.067	null	null	null	null	null	null	0.55353	0.13022	-0.00430	-0.82251	25.9	10080.1.21	100
2026-3-6 13:23:25.831	WT2(CA:F4:44:5B:2A:5C)	-0.388	0.777	0.520	-1.465	-8.240	0.183	57.04	22.38	-49.90	-12.100	-15.900	-28.027	null	null	null	null	null	null	0.74078	0.50659	-0.03195	-0.43982	25.9	10080.1.21	100
2026-3-6 13:23:25.922	WT4(FA:E0:7F:9A:F3:3E)	-0.272	-0.478	0.861	0.610	0.610	-2.014	-28.92	16.25	-84.29	-32.200	35.100	-47.300	null	null	null	null	null	null	0.73599	-0.08401	0.27121	-0.61450	26.6	10080.1.21	100
2026-3-6 13:23:25.936	WT1(D0:8E:86:5B:BD:44)	-1.013	0.044	0.100	-9.033	2.808	-7.629	-76.65	72.88	-141.49	10.200	1.767	-20.700	null	null	null	null	null	null	-0.18674	-0.64954	-0.10199	0.72989	24.2	10080.1.21	100
2026-3-6 13:23:25.939	WT3(F3:2A:15:68:55:37)	-0.188	0.116	0.985	-0.916	-4.150	-1.160	8.07	11.05	-112.13	-34.900	3.800	-38.067	null	null	null	null	null	null	0.55353	0.13022	-0.00430	-0.82251	25.9	10080.1.21	100
2026-3-6 13:23:25.968	WT2(CA:F4:44:5B:2A:5C)	-0.390	0.785	0.537	1.221	-6.775	2.747	56.68	21.86	-50.34	-12.100	-15.900	-28.027	null	null	null	null	null	null	0.74448	0.49060	-0.04327	-0.45065	25.9	10080.1.21	100
2026-3-6 13:23:25.980	WT4(FA:E0:7F:9A:F3:3E)	-0.287	-0.476	0.861	1.038	1.038	-0.916	-28.95	16.09	-84.41	-32.200	35.100	-47.300	null	null	null	null	null	null	0.73279	-0.09149	0.26703	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.21	WT1(D0:8E:86:5B:BD:44)	-0.989	0.076	0.121	7.141	4.456	8.728	-74.82	73.49	-140.22	10.200	1.767	-20.700	null	null	null	null	null	null	-0.16483	-0.66147	-0.13156	0.71964	24.2	10080.1.21	100
2026-3-6 13:23:26.32	WT3(F3:2A:15:68:55:37)	-0.166	0.113	0.983	3.174	-2.014	0.549	8.17	10.56	-112.36	-34.900	3.800	-38.067	null	null	null	null	null	null	0.54727	0.11459	-0.01035	-0.82895	25.9	10080.1.21	100
2026-3-6 13:23:26.42	WT2(CA:F4:44:5B:2A:5C)	-0.342	0.774	0.525	5.005	-4.211	5.310	56.82	21.39	-50.50	-12.100	-15.900	-28.027	null	null	null	null	null	null	0.74448	0.49060	-0.04327	-0.45065	25.9	10080.1.21	100
2026-3-6 13:23:26.103	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.470	0.856	0.977	-0.427	0.549	-28.90	16.12	-84.54	-32.200	35.100	-47.300	null	null	null	null	null	null	0.73279	-0.09149	0.26703	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.140	WT1(D0:8E:86:5B:BD:44)	-1.008	0.012	0.060	3.052	6.409	2.380	-67.76	74.13	-133.74	11.600	0.367	-22.300	null	null	null	null	null	null	-0.16483	-0.66147	-0.13156	0.71964	24.2	10080.1.21	100
2026-3-6 13:23:26.172	WT3(F3:2A:15:68:55:37)	-0.158	0.146	0.959	-0.122	-3.845	-0.305	8.43	10.04	-112.41	-34.900	3.800	-38.067	null	null	null	null	null	null	0.54727	0.11459	-0.01035	-0.82895	25.9	10080.1.21	100
2026-3-6 13:23:26.173	WT4(FA:E0:7F:9A:F3:3E)	-0.277	-0.470	0.851	-2.014	-1.160	-1.343	-28.97	16.13	-84.57	-32.000	34.200	-48.913	null	null	null	null	null	null	0.73279	-0.09149	0.26703	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.173	WT2(CA:F4:44:5B:2A:5C)	-0.372	0.774	0.517	-0.854	-2.502	0.427	56.74	20.88	-50.65	-13.200	-15.300	-28.267	null	null	null	null	null	null	0.74448	0.49060	-0.04327	-0.45065	25.9	10080.1.21	100
2026-3-6 13:23:26.202	WT1(D0:8E:86:5B:BD:44)	-1.023	0.029	0.073	1.343	4.822	1.404	-63.04	74.22	-128.88	11.600	0.367	-22.300	null	null	null	null	null	null	-0.16483	-0.66147	-0.13156	0.71964	24.2	10080.1.21	100
2026-3-6 13:23:26.211	WT3(F3:2A:15:68:55:37)	-0.176	0.121	0.980	-2.502	0.061	-0.671	8.25	9.94	-112.54	-35.600	5.500	-39.313	null	null	null	null	null	null	0.54727	0.11459	-0.01035	-0.82895	25.9	10080.1.21	100
2026-3-6 13:23:26.275	WT2(CA:F4:44:5B:2A:5C)	-0.363	0.760	0.541	-2.930	-1.587	-0.671	56.28	20.89	-50.86	-13.200	-15.300	-28.267	null	null	null	null	null	null	0.74448	0.49060	-0.04327	-0.45065	25.9	10080.1.21	100
2026-3-6 13:23:26.316	WT4(FA:E0:7F:9A:F3:3E)	-0.284	-0.497	0.853	0.000	-0.366	-0.732	-29.11	16.08	-84.62	-32.000	34.200	-48.913	null	null	null	null	null	null	0.73279	-0.09149	0.26703	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.328	WT3(F3:2A:15:68:55:37)	-0.167	0.126	0.984	-0.732	-2.075	-0.549	8.07	9.90	-112.61	-35.600	5.500	-39.313	null	null	null	null	null	null	0.54727	0.11459	-0.01035	-0.82895	25.9	10080.1.21	100
2026-3-6 13:23:26.369	WT1(D0:8E:86:5B:BD:44)	-0.991	0.043	0.057	0.488	1.099	0.732	-59.02	74.25	-124.73	11.600	0.367	-22.300	null	null	null	null	null	null	-0.16483	-0.66147	-0.13156	0.71964	24.2	10080.1.21	100
2026-3-6 13:23:26.370	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.479	0.851	-0.305	-1.343	0.305	-29.12	16.05	-84.61	-32.000	34.200	-48.913	null	null	null	null	null	null	0.73242	-0.09360	0.26736	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.408	WT2(CA:F4:44:5B:2A:5C)	-0.368	0.778	0.537	0.610	0.366	-0.183	56.06	20.84	-50.98	-13.200	-15.300	-28.267	null	null	null	null	null	null	0.74762	0.48392	-0.04993	-0.45193	25.9	10080.1.21	100
2026-3-6 13:23:26.410	WT1(D0:8E:86:5B:BD:44)	-0.994	0.038	0.054	6.042	3.296	0.488	-57.94	74.38	-123.77	11.600	0.367	-22.300	null	null	null	null	null	null	-0.16812	-0.67038	-0.12683	0.71146	24.2	10080.1.21	100
2026-3-6 13:23:26.421	WT3(F3:2A:15:68:55:37)	-0.162	0.119	0.976	-1.648	-2.625	-1.343	7.99	9.85	-112.69	-35.600	5.500	-39.313	null	null	null	null	null	null	0.54559	0.10928	-0.01022	-0.83078	25.9	10080.1.21	100
2026-3-6 13:23:26.434	WT2(CA:F4:44:5B:2A:5C)	-0.363	0.771	0.533	-2.747	-2.258	-0.610	55.85	20.79	-51.14	-13.200	-15.300	-28.267	null	null	null	null	null	null	0.74762	0.48392	-0.04993	-0.45193	25.9	10080.1.21	100
2026-3-6 13:23:26.493	WT4(FA:E0:7F:9A:F3:3E)	-0.268	-0.473	0.852	-0.183	0.183	-0.366	-29.15	16.01	-84.64	-32.000	34.200	-48.913	null	null	null	null	null	null	0.73242	-0.09360	0.26736	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.533	WT1(D0:8E:86:5B:BD:44)	-1.009	0.037	0.041	6.042	1.587	-0.549	-57.09	74.43	-123.00	11.600	0.367	-22.300	null	null	null	null	null	null	-0.16812	-0.67038	-0.12683	0.71146	24.2	10080.1.21	100
2026-3-6 13:23:26.542	WT3(F3:2A:15:68:55:37)	-0.181	0.120	0.990	-0.671	0.427	-1.038	7.87	9.79	-112.80	-35.600	5.500	-39.313	null	null	null	null	null	null	0.54559	0.10928	-0.01022	-0.83078	25.9	10080.1.21	100
2026-3-6 13:23:26.580	WT4(FA:E0:7F:9A:F3:3E)	-0.281	-0.485	0.852	0.183	0.854	-0.916	-29.20	15.93	-84.63	-31.300	34.000	-46.713	null	null	null	null	null	null	0.73242	-0.09360	0.26736	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.583	WT2(CA:F4:44:5B:2A:5C)	-0.369	0.767	0.531	-2.991	-1.160	-1.892	55.63	20.82	-51.31	-11.900	-14.000	-28.927	null	null	null	null	null	null	0.74762	0.48392	-0.04993	-0.45193	25.9	10080.1.21	100
2026-3-6 13:23:26.624	WT1(D0:8E:86:5B:BD:44)	-1.004	0.053	0.062	2.991	-0.732	-1.343	-55.15	74.41	-121.12	12.400	0.347	-21.900	null	null	null	null	null	null	-0.16812	-0.67038	-0.12683	0.71146	24.2	10080.1.21	100
2026-3-6 13:23:26.633	WT3(F3:2A:15:68:55:37)	-0.174	0.113	0.994	-0.305	-1.038	0.000	7.77	9.86	-112.88	-34.900	4.300	-37.080	null	null	null	null	null	null	0.54559	0.10928	-0.01022	-0.83078	25.9	10080.1.21	100
2026-3-6 13:23:26.641	WT2(CA:F4:44:5B:2A:5C)	-0.353	0.772	0.542	-0.793	-2.808	0.366	55.44	20.84	-51.42	-11.900	-14.000	-28.927	null	null	null	null	null	null	0.74762	0.48392	-0.04993	-0.45193	25.9	10080.1.21	100
2026-3-6 13:23:26.702	WT4(FA:E0:7F:9A:F3:3E)	-0.285	-0.473	0.853	0.366	-0.549	0.122	-29.17	15.91	-84.67	-31.300	34.000	-46.713	null	null	null	null	null	null	0.73242	-0.09360	0.26736	-0.61905	26.6	10080.1.21	100
2026-3-6 13:23:26.741	WT1(D0:8E:86:5B:BD:44)	-1.007	0.060	0.048	-0.916	1.892	-1.160	-54.14	74.53	-120.26	12.400	0.347	-21.900	null	null	null	null	null	null	-0.16812	-0.67038	-0.12683	0.71146	24.2	10080.1.21	100
2026-3-6 13:23:26.748	WT3(F3:2A:15:68:55:37)	-0.176	0.106	0.988	1.343	-0.427	0.122	7.82	9.84	-112.92	-34.900	4.300	-37.080	null	null	null	null	null	null	0.54559	0.10928	-0.01022	-0.83078	25.9	10080.1.21	100
2026-3-6 13:23:26.768	WT2(CA:F4:44:5B:2A:5C)	-0.365	0.770	0.547	1.099	-2.380	0.305	55.48	20.80	-51.45	-11.900	-14.000	-28.927	null	null	null	null	null	null	0.74826	0.47989	-0.05011	-0.45517	25.9	10080.1.21	100
2026-3-6 13:23:26.790	WT4(FA:E0:7F:9A:F3:3E)	-0.287	-0.478	0.860	1.099	1.831	0.000	-29.15	15.90	-84.67	-31.300	34.000	-46.713	null	null	null	null	null	null	0.73160	-0.09412	0.26715	-0.62003	26.6	10080.1.21	100
2026-3-6 13:23:26.810	WT3(F3:2A:15:68:55:37)	-0.167	0.123	0.975	-0.671	-0.122	-0.854	7.86	9.86	-113.05	-34.900	4.300	-37.080	null	null	null	null	null	null	0.54288	0.10864	-0.00952	-0.83264	25.9	10080.1.21	100
2026-3-6 13:23:26.833	WT1(D0:8E:86:5B:BD:44)	-0.984	0.041	0.057	5.676	1.526	-0.977	-53.21	74.58	-119.73	12.400	0.347	-21.900	null	null	null	null	null	null	-0.16373	-0.67361	-0.12241	0.71017	24.2	10080.1.21	100
2026-3-6 13:23:26.878	WT2(CA:F4:44:5B:2A:5C)	-0.354	0.771	0.537	-1.648	-2.075	-1.099	55.43	20.84	-51.65	-11.900	-14.000	-28.927	null	null	null	null	null	null	0.74826	0.47989	-0.05011	-0.45517	25.9	10080.1.21	100
2026-3-6 13:23:26.917	WT4(FA:E0:7F:9A:F3:3E)	-0.277	-0.485	0.850	-0.366	-0.488	0.000	-29.19	15.91	-84.75	-31.300	34.000	-46.713	null	null	null	null	null	null	0.73160	-0.09412	0.26715	-0.62003	26.6	10080.1.21	100
2026-3-6 13:23:26.972	WT1(D0:8E:86:5B:BD:44)	-0.968	0.039	0.046	3.357	0.366	-0.427	-53.42	74.55	-120.02	13.300	0.713	-20.800	null	null	null	null	null	null	-0.16373	-0.67361	-0.12241	0.71017	24.2	10080.1.21	100
2026-3-6 13:23:26.973	WT3(F3:2A:15:68:55:37)	-0.182	0.122	0.976	-2.563	-1.221	-1.282	7.72	9.84	-113.18	-34.900	4.300	-37.080	null	null	null	null	null	null	0.54288	0.10864	-0.00952	-0.83264	25.9	10080.1.21	100
2026-3-6 13:23:26.973	WT4(FA:E0:7F:9A:F3:3E)	-0.277	-0.476	0.854	-0.854	-1.770	-0.427	-29.26	15.86	-84.74	-33.500	35.700	-47.907	null	null	null	null	null	null	0.73160	-0.09412	0.26715	-0.62003	26.6	10080.1.21	100
2026-3-6 13:23:26.974	WT2(CA:F4:44:5B:2A:5C)	-0.355	0.764	0.531	-4.395	-3.113	-0.244	55.17	20.84	-51.84	-13.400	-13.500	-27.767	null	null	null	null	null	null	0.74826	0.47989	-0.05011	-0.45517	25.9	10080.1.21	100
2026-3-6 13:23:27.12	WT1(D0:8E:86:5B:BD:44)	-0.998	0.037	0.074	0.244	0.000	-7.690	-55.35	74.72	-122.26	13.300	0.713	-20.800	null	null	null	null	null	null	-0.16373	-0.67361	-0.12241	0.71017	24.2	10080.1.21	100
2026-3-6 13:23:27.19	WT3(F3:2A:15:68:55:37)	-0.183	0.107	0.984	-6.470	-0.977	-0.427	7.27	9.85	-113.33	-34.300	4.100	-34.260	null	null	null	null	null	null	0.54288	0.10864	-0.00952	-0.83264	25.9	10080.1.21	100
2026-3-6 13:23:27.93	WT4(FA:E0:7F:9A:F3:3E)	-0.278	-0.477	0.848	-1.831	-2.625	-0.793	-29.33	15.66	-84.63	-33.500	35.700	-47.907	null	null	null	null	null	null	0.73160	-0.09412	0.26715	-0.62003	26.6	10080.1.21	100
2026-3-6 13:23:27.93	WT2(CA:F4:44:5B:2A:5C)	-0.359	0.755	0.543	-11.169	-3.784	0.305	54.53	20.86	-52.11	-13.400	-13.500	-27.767	null	null	null	null	null	null	0.74826	0.47989	-0.05011	-0.45517	25.9	10080.1.21	100
2026-3-6 13:23:27.132	WT1(D0:8E:86:5B:BD:44)	-1.018	0.043	0.065	6.897	4.883	4.028	-50.44	74.84	-117.72	13.300	0.713	-20.800	null	null	null	null	null	null	-0.16373	-0.67361	-0.12241	0.71017	24.2	10080.1.21	100
2026-3-6 13:23:27.140	WT3(F3:2A:15:68:55:37)	-0.172	0.102	0.982	-5.615	-4.333	-0.366	6.65	9.74	-113.48	-34.300	4.100	-34.260	null	null	null	null	null	null	0.54288	0.10864	-0.00952	-0.83264	25.9	10080.1.21	100
2026-3-6 13:23:27.179	WT4(FA:E0:7F:9A:F3:3E)	-0.277	-0.476	0.842	-2.747	-2.625	0.000	-29.36	15.36	-84.41	-33.500	35.700	-47.907	null	null	null	null	null	null	0.73291	-0.10031	0.26410	-0.61880	26.6	10080.1.21	100
2026-3-6 13:23:27.181	WT2(CA:F4:44:5B:2A:5C)	-0.383	0.756	0.539	-12.756	-5.310	0.366	53.59	20.81	-52.39	-13.400	-13.500	-27.767	null	null	null	null	null	null	0.75543	0.46085	-0.04456	-0.46350	25.9	10080.1.21	100
2026-3-6 13:23:27.220	WT1(D0:8E:86:5B:BD:44)	-1.017	0.087	0.054	20.447	-0.183	1.770	-37.66	75.14	-105.89	13.300	0.713	-20.800	null	null	null	null	null	null	-0.15320	-0.68338	-0.10715	0.70563	24.2	10080.1.21	100
2026-3-6 13:23:27.230	WT3(F3:2A:15:68:55:37)	-0.163	0.070	1.012	-5.066	1.221	0.854	5.96	9.40	-113.62	-34.300	4.100	-34.260	null	null	null	null	null	null	0.54156	0.09616	0.00223	-0.83508	25.9	10080.1.21	100
2026-3-6 13:23:27.243	WT2(CA:F4:44:5B:2A:5C)	-0.369	0.755	0.607	-10.437	0.793	-0.488	52.34	20.71	-52.65	-13.400	-13.500	-27.767	null	null	null	null	null	null	0.75543	0.46085	-0.04456	-0.46350	25.9	10080.1.21	100
2026-3-6 13:23:27.303	WT4(FA:E0:7F:9A:F3:3E)	-0.260	-0.489	0.849	0.916	-1.221	0.671	-29.44	15.15	-84.31	-33.500	35.700	-47.907	null	null	null	null	null	null	0.73291	-0.10031	0.26410	-0.61880	26.6	10080.1.21	100
2026-3-6 13:23:27.341	WT1(D0:8E:86:5B:BD:44)	-0.980	0.064	0.036	4.272	-2.136	2.014	-36.26	74.45	-105.19	13.300	0.713	-20.800	null	null	null	null	null	null	-0.15320	-0.68338	-0.10715	0.70563	24.2	10080.1.21	100
2026-3-6 13:23:27.347	WT3(F3:2A:15:68:55:37)	-0.157	0.079	1.005	-0.183	0.549	0.732	5.78	9.41	-113.54	-34.300	4.100	-34.260	null	null	null	null	null	null	0.54156	0.09616	0.00223	-0.83508	25.9	10080.1.21	100
2026-3-6 13:23:27.372	WT2(CA:F4:44:5B:2A:5C)	-0.364	0.737	0.602	-1.404	0.427	-0.061	51.90	20.80	-52.68	-12.500	-12.500	-31.613	null	null	null	null	null	null	0.75543	0.46085	-0.04456	-0.46350	25.9	10080.1.21	100
2026-3-6 13:23:27.391	WT4(FA:E0:7F:9A:F3:3E)	-0.258	-0.497	0.860	1.709	-0.671	1.404	-29.40	15.10	-84.25	-32.800	36.200	-47.293	null	null	null	null	null	null	0.73291	-0.10031	0.26410	-0.61880	26.6	10080.1.21	100
2026-3-6 13:23:27.435	WT1(D0:8E:86:5B:BD:44)	-0.988	0.072	0.038	4.028	-0.305	5.798	-34.22	74.13	-103.42	15.200	-0.707	-21.100	null	null	null	null	null	null	-0.15320	-0.68338	-0.10715	0.70563	24.2	10080.1.21	100
2026-3-6 13:23:27.444	WT3(F3:2A:15:68:55:37)	-0.160	0.080	0.991	-0.305	0.000	0.793	5.84	9.43	-113.46	-33.900	5.500	-39.273	null	null	null	null	null	null	0.54156	0.09616	0.00223	-0.83508	25.9	10080.1.21	100
