时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	位移X(mm)	位移Y(mm)	位移Z(mm)	速度X(mm/s)	速度Y(mm/s)	速度Z(mm/s)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2026-2-26 15:16:27.901	WT3(F3:2A:15:68:55:37)	-0.226	0.037	0.968	-5.798	-10.803	-3.662	3.24	13.66	-29.80	-31.000	36.833	7.400	null	null	null	null	null	null	0.95935	0.06635	0.11676	-0.24799	22.4	10080.1.21	100
2026-2-26 15:16:27.911	WT2(CA:F4:44:5B:2A:5C)	-0.455	0.701	0.532	-7.019	-12.634	7.813	53.27	24.64	-100.57	-9.000	-13.100	-26.753	null	null	null	null	null	null	0.48105	0.44006	-0.20474	-0.73001	22.1	10080.1.21	100
2026-2-26 15:16:27.918	WT1(D0:8E:86:5B:BD:44)	-0.160	1.006	0.005	7.507	-4.883	11.841	0.11	-2.08	-157.20	-6.500	-19.300	12.800	null	null	null	null	null	null	0.10187	0.21506	-0.66544	-0.70743	21.1	10080.1.21	100
2026-2-26 15:16:27.959	WT4(FA:E0:7F:9A:F3:3E)	0.737	-0.138	0.646	4.883	11.963	-0.854	-9.46	-47.54	100.95	-31.100	18.000	-47.360	null	null	null	null	null	null	0.60550	0.26279	-0.31543	0.68170	23.1	10080.1.21	100
2026-2-26 15:16:27.999	WT3(F3:2A:15:68:55:37)	-0.201	0.015	0.953	-5.066	-3.845	-1.709	2.66	12.86	-30.11	-31.000	36.833	7.400	null	null	null	null	null	null	0.95935	0.06635	0.11676	-0.24799	22.4	10080.1.21	100
2026-2-26 15:16:28.1	WT2(CA:F4:44:5B:2A:5C)	-0.423	0.685	0.542	-4.822	-4.883	2.319	52.47	23.96	-101.03	-7.400	-12.600	-28.367	null	null	null	null	null	null	0.48105	0.44006	-0.20474	-0.73001	22.1	10080.1.21	100
2026-2-26 15:16:28.45	WT1(D0:8E:86:5B:BD:44)	-0.096	0.972	-0.008	3.113	1.343	0.854	0.32	-2.44	-157.38	-6.500	-19.300	12.800	null	null	null	null	null	null	0.10187	0.21506	-0.66544	-0.70743	21.1	10080.1.21	100
2026-2-26 15:16:28.51	WT4(FA:E0:7F:9A:F3:3E)	0.721	-0.141	0.659	8.362	12.817	-2.441	-8.75	-46.82	100.57	-31.100	18.000	-47.360	null	null	null	null	null	null	0.60550	0.26279	-0.31543	0.68170	23.1	10080.1.21	100
2026-2-26 15:16:28.116	WT3(F3:2A:15:68:55:37)	-0.199	0.015	0.978	-5.676	-3.113	-1.404	1.98	12.21	-30.33	-31.000	36.833	7.400	null	null	null	null	null	null	0.95901	0.04294	0.09756	-0.26233	22.4	10080.1.21	100
2026-2-26 15:16:28.123	WT2(CA:F4:44:5B:2A:5C)	-0.433	0.713	0.557	-5.371	-5.066	1.648	51.68	23.33	-101.38	-7.400	-12.600	-28.367	null	null	null	null	null	null	0.48105	0.44006	-0.20474	-0.73001	22.1	10080.1.21	100
2026-2-26 15:16:28.130	WT1(D0:8E:86:5B:BD:44)	-0.138	0.975	-0.054	3.967	8.789	1.709	0.68	-2.82	-156.82	-6.500	-19.300	12.800	null	null	null	null	null	null	0.09451	0.19250	-0.68692	-0.69431	21.1	10080.1.21	100
2026-2-26 15:16:28.189	WT4(FA:E0:7F:9A:F3:3E)	0.748	-0.105	0.668	0.916	6.104	-4.272	-7.93	-46.24	100.04	-30.300	18.300	-50.353	null	null	null	null	null	null	0.60550	0.26279	-0.31543	0.68170	23.1	10080.1.21	100
2026-2-26 15:16:28.202	WT3(F3:2A:15:68:55:37)	-0.231	0.012	0.975	-2.625	6.226	-3.113	1.53	12.04	-30.72	-31.000	36.833	7.400	null	null	null	null	null	null	0.95901	0.04294	0.09756	-0.26233	22.4	10080.1.21	100
2026-2-26 15:16:28.210	WT2(CA:F4:44:5B:2A:5C)	-0.460	0.699	0.557	-2.258	0.488	-5.371	51.17	23.20	-101.91	-7.400	-12.600	-28.367	null	null	null	null	null	null	0.48834	0.40735	-0.20868	-0.74292	22.1	10080.1.21	100
2026-2-26 15:16:28.252	WT1(D0:8E:86:5B:BD:44)	-0.148	0.983	-0.023	-1.465	11.047	-1.587	0.92	-2.77	-155.77	-6.500	-19.300	12.800	null	null	null	null	null	null	0.09451	0.19250	-0.68692	-0.69431	21.1	10080.1.21	100
2026-2-26 15:16:28.286	WT4(FA:E0:7F:9A:F3:3E)	0.746	-0.118	0.678	1.648	3.052	-2.930	-7.53	-46.22	99.57	-30.300	18.300	-50.353	null	null	null	null	null	null	0.60550	0.26279	-0.31543	0.68170	23.1	10080.1.21	100
2026-2-26 15:16:28.313	WT1(D0:8E:86:5B:BD:44)	-0.147	1.021	-0.049	2.502	15.259	0.427	1.25	-2.74	-154.39	-8.300	-18.900	14.980	null	null	null	null	null	null	0.09451	0.19250	-0.68692	-0.69431	21.1	10080.1.21	100
2026-2-26 15:16:28.355	WT3(F3:2A:15:68:55:37)	-0.206	0.001	0.982	-3.357	-0.122	0.305	1.18	12.21	-30.94	-33.500	34.127	9.600	null	null	null	null	null	null	0.95901	0.04294	0.09756	-0.26233	22.4	10080.1.21	100
2026-2-26 15:16:28.382	WT2(CA:F4:44:5B:2A:5C)	-0.433	0.706	0.574	-2.380	-1.648	2.502	50.87	23.19	-102.06	-7.400	-12.600	-28.367	null	null	null	null	null	null	0.48834	0.40735	-0.20868	-0.74292	22.1	10080.1.21	100
2026-2-26 15:16:28.384	WT3(F3:2A:15:68:55:37)	-0.215	0.004	0.995	1.038	1.587	1.465	1.12	12.13	-30.88	-33.500	34.127	9.600	null	null	null	null	null	null	0.95901	0.04294	0.09756	-0.26233	22.4	10080.1.21	100
2026-2-26 15:16:28.391	WT2(CA:F4:44:5B:2A:5C)	-0.438	0.718	0.566	0.122	2.563	0.000	50.88	23.14	-101.94	-10.700	-11.700	-29.047	null	null	null	null	null	null	0.48834	0.40735	-0.20868	-0.74292	22.1	10080.1.21	100
2026-2-26 15:16:28.411	WT4(FA:E0:7F:9A:F3:3E)	0.740	-0.119	0.681	1.404	3.784	0.122	-7.15	-46.04	99.35	-30.300	18.300	-50.353	null	null	null	null	null	null	0.61298	0.26025	-0.29614	0.68463	23.1	10080.1.21	100
2026-2-26 15:16:28.432	WT1(D0:8E:86:5B:BD:44)	-0.151	0.992	-0.037	-1.282	4.883	-3.052	1.42	-2.50	-153.36	-8.300	-18.900	14.980	null	null	null	null	null	null	0.09451	0.19250	-0.68692	-0.69431	21.1	10080.1.21	100
2026-2-26 15:16:28.442	WT4(FA:E0:7F:9A:F3:3E)	0.743	-0.126	0.680	0.366	1.709	0.427	-7.24	-45.99	99.44	-29.800	18.100	-50.147	null	null	null	null	null	null	0.61298	0.26025	-0.29614	0.68463	23.1	10080.1.21	100
2026-2-26 15:16:28.505	WT3(F3:2A:15:68:55:37)	-0.207	0.012	0.970	-1.160	0.122	0.916	1.19	12.17	-30.77	-33.500	34.127	9.600	null	null	null	null	null	null	0.95834	0.03793	0.09946	-0.26480	22.4	10080.1.21	100
2026-2-26 15:16:28.524	WT1(D0:8E:86:5B:BD:44)	-0.161	0.977	-0.042	-2.258	1.526	0.244	1.26	-2.40	-153.02	-8.300	-18.900	14.980	null	null	null	null	null	null	0.11105	0.21683	-0.68051	-0.69098	21.1	10080.1.21	100
2026-2-26 15:16:28.543	WT2(CA:F4:44:5B:2A:5C)	-0.426	0.700	0.560	-1.770	-0.488	1.343	50.88	23.15	-101.83	-10.700	-11.700	-29.047	null	null	null	null	null	null	0.48834	0.40735	-0.20868	-0.74292	22.1	10080.1.21	100
2026-2-26 15:16:28.562	WT4(FA:E0:7F:9A:F3:3E)	0.730	-0.133	0.684	2.747	3.845	-0.244	-7.12	-45.87	99.43	-29.800	18.100	-50.147	null	null	null	null	null	null	0.61298	0.26025	-0.29614	0.68463	23.1	10080.1.21	100
2026-2-26 15:16:28.593	WT3(F3:2A:15:68:55:37)	-0.203	-0.006	0.983	-1.404	-1.465	-0.244	0.99	12.06	-30.75	-33.500	34.127	9.600	null	null	null	null	null	null	0.95834	0.03793	0.09946	-0.26480	22.4	10080.1.21	100
2026-2-26 15:16:28.603	WT2(CA:F4:44:5B:2A:5C)	-0.423	0.703	0.575	-1.953	0.000	-0.244	50.58	23.07	-101.90	-10.700	-11.700	-29.047	null	null	null	null	null	null	0.49161	0.40405	-0.20523	-0.74353	22.1	10080.1.21	100
2026-2-26 15:16:28.638	WT1(D0:8E:86:5B:BD:44)	-0.160	0.988	-0.002	-1.709	1.648	-3.174	1.05	-2.49	-152.93	-8.300	-18.900	14.980	null	null	null	null	null	null	0.11105	0.21683	-0.68051	-0.69098	21.1	10080.1.21	100
2026-2-26 15:16:28.680	WT4(FA:E0:7F:9A:F3:3E)	0.745	-0.118	0.673	1.221	-2.808	-1.160	-6.83	-45.93	99.31	-29.800	18.100	-50.147	null	null	null	null	null	null	0.61298	0.26025	-0.29614	0.68463	23.1	10080.1.21	100
2026-2-26 15:16:28.711	WT3(F3:2A:15:68:55:37)	-0.203	0.007	0.982	-2.136	-0.916	-0.488	0.81	11.97	-30.81	-32.900	36.713	9.400	null	null	null	null	null	null	0.95834	0.03793	0.09946	-0.26480	22.4	10080.1.21	100
2026-2-26 15:16:28.721	WT2(CA:F4:44:5B:2A:5C)	-0.433	0.707	0.551	-4.456	-0.854	-0.916	50.34	23.03	-102.06	-10.700	-11.700	-29.047	null	null	null	null	null	null	0.49161	0.40405	-0.20523	-0.74353	22.1	10080.1.21	100
2026-2-26 15:16:28.729	WT1(D0:8E:86:5B:BD:44)	-0.126	0.961	-0.006	-6.348	4.639	2.869	0.87	-2.63	-152.79	-9.100	-19.400	15.760	null	null	null	null	null	null	0.11105	0.21683	-0.68051	-0.69098	21.1	10080.1.21	100
2026-2-26 15:16:28.793	WT4(FA:E0:7F:9A:F3:3E)	0.754	-0.109	0.679	4.333	0.671	-2.136	-6.45	-45.90	99.12	-29.800	18.100	-50.147	null	null	null	null	null	null	0.61343	0.26303	-0.28915	0.68613	23.1	10080.1.21	100
2026-2-26 15:16:28.802	WT3(F3:2A:15:68:55:37)	-0.211	-0.010	0.988	-6.104	-2.563	0.427	0.34	11.66	-30.84	-32.900	36.713	9.400	null	null	null	null	null	null	0.95834	0.03793	0.09946	-0.26480	22.4	10080.1.21	100
2026-2-26 15:16:28.809	WT2(CA:F4:44:5B:2A:5C)	-0.435	0.693	0.593	-7.324	-2.625	1.587	49.60	22.75	-102.28	-9.800	-11.400	-27.253	null	null	null	null	null	null	0.49161	0.40405	-0.20523	-0.74353	22.1	10080.1.21	100
2026-2-26 15:16:28.857	WT1(D0:8E:86:5B:BD:44)	-0.142	1.021	-0.020	-2.014	4.700	6.226	0.52	-3.34	-152.58	-9.100	-19.400	15.760	null	null	null	null	null	null	0.11105	0.21683	-0.68051	-0.69098	21.1	10080.1.21	100
2026-2-26 15:16:28.860	WT4(FA:E0:7F:9A:F3:3E)	0.732	-0.107	0.688	3.418	1.892	-0.061	-5.83	-45.75	98.88	-29.800	18.100	-50.147	null	null	null	null	null	null	0.61343	0.26303	-0.28915	0.68613	23.1	10080.1.21	100
2026-2-26 15:16:28.911	WT1(D0:8E:86:5B:BD:44)	-0.145	0.974	-0.039	1.770	4.089	-2.869	0.51	-3.39	-152.31	-9.100	-19.400	15.760	null	null	null	null	null	null	0.12433	0.21539	-0.67651	-0.69308	21.1	10080.1.21	100
2026-2-26 15:16:28.933	WT2(CA:F4:44:5B:2A:5C)	-0.438	0.689	0.584	-2.563	1.465	0.488	49.21	22.71	-102.28	-9.800	-11.400	-27.253	null	null	null	null	null	null	0.49161	0.40405	-0.20523	-0.74353	22.1	10080.1.21	100
2026-2-26 15:16:28.956	WT3(F3:2A:15:68:55:37)	-0.213	-0.018	0.985	-2.197	0.732	2.014	-0.02	11.57	-30.77	-32.900	36.713	9.400	null	null	null	null	null	null	0.95935	0.02591	0.09732	-0.26349	22.4	10080.1.21	100
2026-2-26 15:16:28.983	WT4(FA:E0:7F:9A:F3:3E)	0.726	-0.109	0.691	5.615	1.953	-0.854	-5.47	-45.67	98.89	-29.300	18.100	-47.747	null	null	null	null	null	null	0.61343	0.26303	-0.28915	0.68613	23.1	10080.1.21	100
2026-2-26 15:16:29.10	WT3(F3:2A:15:68:55:37)	-0.203	-0.017	0.976	-5.371	-0.122	3.235	-0.39	11.54	-30.55	-32.900	36.713	9.400	null	null	null	null	null	null	0.95935	0.02591	0.09732	-0.26349	22.4	10080.1.21	100
2026-2-26 15:16:29.21	WT2(CA:F4:44:5B:2A:5C)	-0.436	0.690	0.584	-4.150	1.160	1.648	48.79	22.71	-102.16	-9.800	-11.400	-27.253	null	null	null	null	null	null	0.49921	0.39310	-0.19565	-0.74692	22.1	10080.1.21	100
2026-2-26 15:16:29.28	WT1(D0:8E:86:5B:BD:44)	-0.128	0.970	-0.015	1.404	5.798	-1.343	0.42	-3.35	-151.78	-9.100	-19.400	15.760	null	null	null	null	null	null	0.12433	0.21539	-0.67651	-0.69308	21.1	10080.1.21	100
2026-2-26 15:16:29.91	WT4(FA:E0:7F:9A:F3:3E)	0.743	-0.081	0.685	3.967	0.732	0.366	-4.93	-45.64	98.90	-29.300	18.100	-47.747	null	null	null	null	null	null	0.61343	0.26303	-0.28915	0.68613	23.1	10080.1.21	100
2026-2-26 15:16:29.122	WT1(D0:8E:86:5B:BD:44)	-0.105	0.974	0.000	-0.061	8.606	-1.465	0.48	-3.27	-151.12	-8.100	-19.300	13.380	null	null	null	null	null	null	0.12433	0.21539	-0.67651	-0.69308	21.1	10080.1.21	100
2026-2-26 15:16:29.134	WT3(F3:2A:15:68:55:37)	-0.190	-0.030	0.990	-3.784	3.418	4.578	-0.76	11.48	-30.20	-31.300	33.487	10.100	null	null	null	null	null	null	0.95935	0.02591	0.09732	-0.26349	22.4	10080.1.21	100
2026-2-26 15:16:29.144	WT2(CA:F4:44:5B:2A:5C)	-0.427	0.691	0.595	-4.150	4.517	0.305	48.45	22.74	-101.86	-9.800	-11.400	-27.253	null	null	null	null	null	null	0.49921	0.39310	-0.19565	-0.74692	22.1	10080.1.21	100
2026-2-26 15:16:29.190	WT4(FA:E0:7F:9A:F3:3E)	0.734	-0.109	0.701	6.592	2.258	1.221	-4.59	-45.60	99.09	-29.300	18.100	-47.747	null	null	null	null	null	null	0.60904	0.27112	-0.27731	0.69177	23.1	10080.1.21	100
2026-2-26 15:16:29.191	WT3(F3:2A:15:68:55:37)	-0.185	-0.042	0.987	-4.700	1.404	4.517	-1.12	11.35	-29.78	-31.300	33.487	10.100	null	null	null	null	null	null	0.95935	0.02591	0.09732	-0.26349	22.4	10080.1.21	100
2026-2-26 15:16:29.200	WT2(CA:F4:44:5B:2A:5C)	-0.419	0.670	0.620	-6.287	2.502	1.953	47.99	22.68	-101.57	-10.700	-10.900	-28.887	null	null	null	null	null	null	0.49921	0.39310	-0.19565	-0.74692	22.1	10080.1.21	100
2026-2-26 15:16:29.244	WT1(D0:8E:86:5B:BD:44)	-0.158	1.027	-0.018	-0.549	11.047	1.831	0.56	-3.39	-150.19	-8.100	-19.300	13.380	null	null	null	null	null	null	0.12433	0.21539	-0.67651	-0.69308	21.1	10080.1.21	100
2026-2-26 15:16:29.249	WT4(FA:E0:7F:9A:F3:3E)	0.741	-0.073	0.685	1.526	2.808	0.732	-4.15	-45.47	99.18	-29.000	16.400	-47.967	null	null	null	null	null	null	0.60904	0.27112	-0.27731	0.69177	23.1	10080.1.21	100
2026-2-26 15:16:29.314	WT3(F3:2A:15:68:55:37)	-0.209	-0.034	0.985	-1.099	7.690	2.563	-1.26	11.48	-29.54	-31.300	33.487	10.100	null	null	null	null	null	null	0.96228	0.01501	0.10065	-0.25211	22.4	10080.1.21	100
2026-2-26 15:16:29.322	WT2(CA:F4:44:5B:2A:5C)	-0.437	0.673	0.602	-4.211	8.728	-4.761	47.75	22.96	-101.32	-10.700	-10.900	-28.887	null	null	null	null	null	null	0.49921	0.39310	-0.19565	-0.74692	22.1	10080.1.21	100
2026-2-26 15:16:29.329	WT1(D0:8E:86:5B:BD:44)	-0.163	0.984	-0.008	-3.906	14.099	-12.329	0.70	-2.91	-149.18	-8.100	-19.300	13.380	null	null	null	null	null	null	0.13919	0.24069	-0.66928	-0.68893	21.1	10080.1.21	100
2026-2-26 15:16:29.375	WT4(FA:E0:7F:9A:F3:3E)	0.728	-0.084	0.695	3.296	0.488	-0.488	-4.07	-45.55	99.27	-29.000	16.400	-47.967	null	null	null	null	null	null	0.60904	0.27112	-0.27731	0.69177	23.1	10080.1.21	100
2026-2-26 15:16:29.405	WT3(F3:2A:15:68:55:37)	-0.220	-0.053	0.990	-2.930	0.977	2.808	-1.48	12.04	-29.28	-31.300	33.487	10.100	null	null	null	null	null	null	0.96228	0.01501	0.10065	-0.25211	22.4	10080.1.21	100
2026-2-26 15:16:29.413	WT2(CA:F4:44:5B:2A:5C)	-0.449	0.673	0.612	-6.042	4.639	0.305	47.43	23.50	-101.04	-10.700	-10.900	-28.887	null	null	null	null	null	null	0.50754	0.39511	-0.17731	-0.74481	22.1	10080.1.21	100
2026-2-26 15:16:29.454	WT1(D0:8E:86:5B:BD:44)	-0.179	0.986	0.007	-4.395	13.550	-2.991	0.63	-2.47	-148.12	-8.100	-19.300	13.380	null	null	null	null	null	null	0.13919	0.24069	-0.66928	-0.68893	21.1	10080.1.21	100
2026-2-26 15:16:29.461	WT4(FA:E0:7F:9A:F3:3E)	0.728	-0.066	0.690	2.380	-0.549	0.427	-3.75	-45.43	99.28	-29.000	16.400	-47.967	null	null	null	null	null	null	0.60904	0.27112	-0.27731	0.69177	23.1	10080.1.21	100
2026-2-26 15:16:29.523	WT3(F3:2A:15:68:55:37)	-0.240	-0.059	0.987	-1.160	1.709	3.296	-1.70	12.37	-28.94	-32.300	34.740	12.000	null	null	null	null	null	null	0.96228	0.01501	0.10065	-0.25211	22.4	10080.1.21	100
2026-2-26 15:16:29.532	WT2(CA:F4:44:5B:2A:5C)	-0.456	0.667	0.618	-2.563	5.432	0.061	47.11	23.93	-100.66	-10.700	-10.900	-28.887	null	null	null	null	null	null	0.50754	0.39511	-0.17731	-0.74481	22.1	10080.1.21	100
2026-2-26 15:16:29.539	WT1(D0:8E:86:5B:BD:44)	-0.166	0.995	0.019	-0.732	10.742	-6.653	0.55	-2.01	-147.12	-12.000	-18.800	10.720	null	null	null	null	null	null	0.13919	0.24069	-0.66928	-0.68893	21.1	10080.1.21	100
2026-2-26 15:16:29.612	WT4(FA:E0:7F:9A:F3:3E)	0.722	-0.083	0.695	2.625	-1.953	2.075	-3.64	-45.36	99.42	-29.000	16.400	-47.967	null	null	null	null	null	null	0.60513	0.27542	-0.27151	0.69580	23.1	10080.1.21	100
2026-2-26 15:16:29.623	WT2(CA:F4:44:5B:2A:5C)	-0.435	0.665	0.604	-1.953	-2.136	7.263	47.02	24.10	-100.16	-9.300	-10.400	-30.500	null	null	null	null	null	null	0.50754	0.39511	-0.17731	-0.74481	22.1	10080.1.21	100
2026-2-26 15:16:29.643	WT3(F3:2A:15:68:55:37)	-0.205	-0.037	0.971	-1.770	-7.874	3.113	-1.75	12.57	-28.52	-32.300	34.740	12.000	null	null	null	null	null	null	0.96228	0.01501	0.10065	-0.25211	22.4	10080.1.21	100
2026-2-26 15:16:29.677	WT1(D0:8E:86:5B:BD:44)	-0.162	1.007	-0.028	8.484	10.925	3.113	0.97	-1.76	-145.88	-12.000	-18.800	10.720	null	null	null	null	null	null	0.13919	0.24069	-0.66928	-0.68893	21.1	10080.1.21	100
2026-2-26 15:16:29.678	WT4(FA:E0:7F:9A:F3:3E)	0.720	-0.082	0.701	1.831	0.854	1.892	-3.56	-45.23	99.60	-29.000	16.400	-47.967	null	null	null	null	null	null	0.60513	0.27542	-0.27151	0.69580	23.1	10080.1.21	100
2026-2-26 15:16:29.725	WT1(D0:8E:86:5B:BD:44)	-0.188	1.017	-0.015	4.211	5.310	1.221	1.25	-1.77	-145.10	-12.000	-18.800	10.720	null	null	null	null	null	null	0.15521	0.27182	-0.66144	-0.68149	21.1	10080.1.21	100
2026-2-26 15:16:29.733	WT3(F3:2A:15:68:55:37)	-0.231	-0.048	0.983	-0.854	-5.127	0.793	-1.80	12.41	-28.25	-32.300	34.740	12.000	null	null	null	null	null	null	0.96445	0.01089	0.10950	-0.24002	22.4	10080.1.21	100
2026-2-26 15:16:29.741	WT2(CA:F4:44:5B:2A:5C)	-0.472	0.659	0.625	-2.441	-2.502	4.395	46.94	24.05	-99.90	-9.300	-10.400	-30.500	null	null	null	null	null	null	0.50754	0.39511	-0.17731	-0.74481	22.1	10080.1.21	100
2026-2-26 15:16:29.791	WT4(FA:E0:7F:9A:F3:3E)	0.719	-0.067	0.704	1.953	-0.854	0.549	-3.47	-45.20	99.62	-29.300	15.600	-51.987	null	null	null	null	null	null	0.60513	0.27542	-0.27151	0.69580	23.1	10080.1.21	100
2026-2-26 15:16:29.792	WT3(F3:2A:15:68:55:37)	-0.228	-0.050	0.979	-1.038	1.709	1.709	-1.88	12.68	-28.08	-32.300	34.740	12.000	null	null	null	null	null	null	0.96445	0.01089	0.10950	-0.24002	22.4	10080.1.21	100
2026-2-26 15:16:29.833	WT2(CA:F4:44:5B:2A:5C)	-0.464	0.653	0.611	-2.380	-0.122	3.174	46.86	24.40	-99.63	-9.300	-10.400	-30.500	null	null	null	null	null	null	0.51645	0.39993	-0.16284	-0.73941	22.1	10080.1.21	100
2026-2-26 15:16:29.840	WT1(D0:8E:86:5B:BD:44)	-0.156	0.994	-0.022	3.662	4.639	1.038	1.29	-1.38	-144.32	-12.000	-18.800	10.720	null	null	null	null	null	null	0.15521	0.27182	-0.66144	-0.68149	21.1	10080.1.21	100
2026-2-26 15:16:29.852	WT4(FA:E0:7F:9A:F3:3E)	0.726	-0.072	0.703	1.953	1.770	1.587	-3.37	-45.13	99.65	-29.300	15.600	-51.987	null	null	null	null	null	null	0.60513	0.27542	-0.27151	0.69580	23.1	10080.1.21	100
2026-2-26 15:16:29.911	WT3(F3:2A:15:68:55:37)	-0.229	-0.041	0.973	-2.625	1.038	4.517	-2.01	12.82	-27.75	-30.000	33.687	12.000	null	null	null	null	null	null	0.96445	0.01089	0.10950	-0.24002	22.4	10080.1.21	100
2026-2-26 15:16:29.923	WT2(CA:F4:44:5B:2A:5C)	-0.458	0.655	0.606	-6.653	4.272	4.639	46.58	24.64	-99.19	-9.300	-10.400	-30.500	null	null	null	null	null	null	0.51645	0.39993	-0.16284	-0.73941	22.1	10080.1.21	100
2026-2-26 15:16:29.933	WT1(D0:8E:86:5B:BD:44)	-0.152	0.976	-0.040	0.305	10.681	2.747	1.22	-1.08	-143.19	-11.400	-19.100	12.533	null	null	null	null	null	null	0.15521	0.27182	-0.66144	-0.68149	21.1	10080.1.21	100
2026-2-26 15:16:29.981	WT4(FA:E0:7F:9A:F3:3E)	0.716	-0.061	0.690	4.150	4.944	1.160	-3.18	-44.95	99.85	-29.300	15.600	-51.987	null	null	null	null	null	null	0.60269	0.27573	-0.26517	0.70020	23.1	10080.1.21	100
2026-2-26 15:16:30.3	WT3(F3:2A:15:68:55:37)	-0.216	-0.055	0.974	-2.808	-2.502	3.906	-2.20	12.58	-27.34	-30.000	33.687	12.000	null	null	null	null	null	null	0.96445	0.01089	0.10950	-0.24002	22.4	10080.1.21	100
2026-2-26 15:16:30.12	WT2(CA:F4:44:5B:2A:5C)	-0.455	0.649	0.619	-4.150	-0.549	3.784	46.22	24.47	-98.82	-8.300	-8.900	-31.373	null	null	null	null	null	null	0.51645	0.39993	-0.16284	-0.73941	22.1	10080.1.21	100
2026-2-26 15:16:30.54	WT1(D0:8E:86:5B:BD:44)	-0.164	0.976	-0.028	1.038	5.920	4.883	1.20	-1.36	-142.48	-11.400	-19.100	12.533	null	null	null	null	null	null	0.15521	0.27182	-0.66144	-0.68149	21.1	10080.1.21	100
2026-2-26 15:16:30.78	WT4(FA:E0:7F:9A:F3:3E)	0.719	-0.064	0.712	2.991	2.869	0.061	-2.95	-44.63	99.97	-29.300	15.600	-51.987	null	null	null	null	null	null	0.60269	0.27573	-0.26517	0.70020	23.1	10080.1.21	100
2026-2-26 15:16:30.124	WT3(F3:2A:15:68:55:37)	-0.228	-0.069	0.984	-2.258	4.700	3.601	-2.39	12.52	-27.00	-30.000	33.687	12.000	null	null	null	null	null	null	0.96695	0.00528	0.11304	-0.22827	22.4	10080.1.21	100
2026-2-26 15:16:30.130	WT2(CA:F4:44:5B:2A:5C)	-0.456	0.640	0.644	-1.587	5.432	-1.221	45.90	24.57	-98.50	-8.300	-8.900	-31.373	null	null	null	null	null	null	0.51645	0.39993	-0.16284	-0.73941	22.1	10080.1.21	100
2026-2-26 15:16:30.139	WT1(D0:8E:86:5B:BD:44)	-0.190	1.007	-0.028	-0.916	2.625	-6.897	0.88	-1.17	-141.79	-11.400	-19.100	12.533	null	null	null	null	null	null	0.17175	0.29150	-0.64920	-0.68115	21.1	10080.1.21	100
2026-2-26 15:16:30.215	WT4(FA:E0:7F:9A:F3:3E)	0.709	-0.060	0.710	1.221	1.709	0.488	-2.79	-44.50	99.96	-28.400	15.300	-49.787	null	null	null	null	null	null	0.60269	0.27573	-0.26517	0.70020	23.1	10080.1.21	100
2026-2-26 15:16:30.224	WT2(CA:F4:44:5B:2A:5C)	-0.456	0.646	0.617	-1.282	0.000	2.563	45.82	24.86	-98.18	-8.300	-8.900	-31.373	null	null	null	null	null	null	0.52591	0.39896	-0.15204	-0.73553	22.1	10080.1.21	100
2026-2-26 15:16:30.241	WT3(F3:2A:15:68:55:37)	-0.223	-0.059	0.975	-0.366	-1.709	2.014	-2.44	12.86	-26.71	-30.000	33.687	12.000	null	null	null	null	null	null	0.96695	0.00528	0.11304	-0.22827	22.4	10080.1.21	100
2026-2-26 15:16:30.284	WT1(D0:8E:86:5B:BD:44)	-0.194	0.979	-0.006	-1.099	0.061	-0.549	0.53	-0.87	-141.39	-11.400	-19.100	12.533	null	null	null	null	null	null	0.17175	0.29150	-0.64920	-0.68115	21.1	10080.1.21	100
2026-2-26 15:16:30.284	WT4(FA:E0:7F:9A:F3:3E)	0.706	-0.062	0.706	0.244	2.014	-0.122	-2.72	-44.27	99.95	-28.400	15.300	-49.787	null	null	null	null	null	null	0.60269	0.27573	-0.26517	0.70020	23.1	10080.1.21	100
2026-2-26 15:16:30.322	WT1(D0:8E:86:5B:BD:44)	-0.168	0.985	0.002	-3.296	0.977	3.418	-0.13	-0.92	-141.23	-14.000	-19.800	11.080	null	null	null	null	null	null	0.17175	0.29150	-0.64920	-0.68115	21.1	10080.1.21	100
2026-2-26 15:16:30.334	WT3(F3:2A:15:68:55:37)	-0.219	-0.045	0.980	-0.427	-2.625	1.831	-2.48	12.79	-26.47	-29.400	35.487	13.200	null	null	null	null	null	null	0.96695	0.00528	0.11304	-0.22827	22.4	10080.1.21	100
2026-2-26 15:16:30.343	WT2(CA:F4:44:5B:2A:5C)	-0.458	0.661	0.608	-5.066	-0.671	3.296	45.60	24.85	-97.95	-8.300	-8.900	-31.373	null	null	null	null	null	null	0.52591	0.39896	-0.15204	-0.73553	22.1	10080.1.21	100
2026-2-26 15:16:30.390	WT4(FA:E0:7F:9A:F3:3E)	0.705	-0.061	0.715	0.488	1.587	0.916	-2.69	-43.96	99.94	-28.400	15.300	-49.787	null	null	null	null	null	null	0.60294	0.27249	-0.25732	0.70419	23.1	10080.1.21	100
